Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
11655;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;33,34;179,96;865,78;180,03;814,28;855,94;77,87;0,33
11660;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;33,32;179,98;866,94;180,04;814,35;856,86;77,87;0,33
11665;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,31;179,99;867,26;180,07;814,25;857,13;77,87;0,33
11670;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,34;179,99;865,32;180,07;814,07;856,52;77,87;0,33
11675;0,00;0,00;0,00;0,00;49,01;0,00;71,02;79,98;33,32;179,99;863,69;180,06;813,38;854,23;77,87;0,33
11680;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,34;179,99;860,63;180,05;812,98;852,89;77,87;0,33
11685;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;33,35;180,00;859,80;180,03;812,71;851,19;77,87;0,33
11690;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;33,33;180,00;860,68;180,01;812,90;851,24;77,87;0,33
11695;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,02;33,34;180,00;862,28;179,98;813,72;853,30;77,87;0,33
11700;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;33,34;179,99;866,00;179,97;814,12;854,77;77,87;0,33
11705;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;33,33;179,98;867,14;179,95;814,39;856,98;77,87;0,33
11710;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;33,33;179,97;867,40;179,94;814,39;857,39;77,87;0,33
11715;0,00;0,00;0,00;0,00;48,99;0,00;70,98;80,00;33,35;179,96;866,57;179,94;814,14;856,62;77,87;0,33
11720;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;33,34;179,97;863,83;179,93;813,86;855,61;77,87;0,33
11725;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;33,36;179,98;862,17;179,94;813,06;852,96;77,87;0,33
11730;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,34;180,00;859,80;179,96;812,79;851,83;77,87;0,33
11735;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;33,33;180,00;859,80;179,98;812,95;851,25;77,87;0,33
11740;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;33,34;180,00;862,30;180,01;813,32;852,02;77,87;0,33
11745;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,03;33,35;179,99;864,34;180,02;814,15;854,76;77,87;0,33
11750;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;33,34;179,97;867,13;180,03;814,34;856,06;77,87;0,33
11755;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,02;33,34;179,96;867,56;180,04;814,39;857,36;77,87;0,33
11760;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;33,33;179,96;866,50;180,04;814,30;857,20;77,87;0,33
11765;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;33,36;179,96;865,27;180,03;813,82;855,52;77,87;0,33
11770;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,36;179,99;862,09;180,01;813,42;854,22;77,87;0,33
11775;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;33,35;180,00;860,59;180,00;812,76;851,77;77,87;0,33
11780;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,35;180,02;859,88;179,97;812,77;851,21;77,87;0,33
11785;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,02;33,35;180,01;860,82;179,96;813,34;852,14;77,87;0,33
11790;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,35;179,98;864,48;179,94;813,79;853,49;77,87;0,33
11795;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,37;179,98;866,10;179,93;814,33;856,17;77,87;0,33
11800;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;33,36;179,95;867,52;179,94;814,38;857,01;77,87;0,33
11805;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,36;179,95;867,20;179,94;814,25;857,10;77,87;0,33
11810;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,35;179,97;865,08;179,96;813,74;856,41;77,87;0,33
11815;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,38;179,99;863,53;179,96;813,33;854,03;77,87;0,33
11820;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;33,38;180,00;860,47;179,99;812,73;852,73;77,87;0,33
11825;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,36;180,00;859,79;180,00;812,75;851,20;77,87;0,33
11830;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;33,39;179,98;860,98;180,02;813,36;851,38;77,87;0,33
11835;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;33,37;179,98;862,78;180,03;813,81;853,64;77,87;0,33
11840;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;33,37;179,98;866,25;180,03;814,32;855,07;77,87;0,33
11845;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,39;179,99;867,24;180,02;814,36;857,09;77,87;0,33
11850;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;33,37;179,99;867,16;180,00;814,23;857,35;77,87;0,33
11855;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,97;33,38;179,99;866,26;179,99;814,02;856,33;77,87;0,33
11860;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,39;179,99;863,27;179,96;813,27;855,22;77,87;0,33
11865;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,41;179,99;861,67;179,94;812,90;852,59;77,87;0,33
11870;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,39;179,96;859,74;179,93;812,74;851,60;77,87;0,33
11875;0,00;0,00;0,00;0,00;49,01;0,00;70,98;79,98;33,41;179,96;859,98;179,92;812,98;851,41;77,87;0,33
11880;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,39;179,97;862,91;179,92;813,84;853,76;77,87;0,33
11885;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,40;179,97;864,79;179,92;814,17;855,20;77,87;0,33
11890;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;33,37;179,97;867,36;179,93;814,37;857,15;77,87;0,33
11895;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;33,39;179,96;867,58;179,95;814,33;857,38;77,87;0,33
11900;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,39;179,96;866,25;179,98;814,01;856,30;77,87;0,33
11905;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;33,38;179,97;864,83;180,00;813,68;855,17;77,87;0,33
11910;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,40;179,97;861,61;180,01;812,89;852,52;77,87;0,33
11915;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,39;179,97;860,33;180,02;812,69;851,53;77,87;0,33
11920;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;33,38;179,98;860,04;180,04;813,07;851,15;77,87;0,33
11925;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;33,39;179,98;861,46;180,04;813,48;852,62;77,87;0,33
11930;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,37;179,99;865,22;180,04;813,92;854,07;77,87;0,33
11935;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,40;179,99;866,61;180,02;814,31;856,56;77,87;0,33
11940;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;33,40;179,97;867,46;179,99;814,27;857,19;77,87;0,33
11945;0,00;0,00;0,00;0,00;49,02;0,00;71,03;79,98;33,40;179,96;866,88;179,98;814,13;856,87;77,87;0,33
11950;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;33,39;179,95;864,45;179,95;813,53;855,99;77,87;0,33
11955;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;33,39;179,94;862,81;179,93;813,11;853,43;77,87;0,33
11960;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;33,41;179,95;860,06;179,92;812,67;852,20;77,87;0,33
11965;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,41;179,97;859,73;179,91;812,78;851,17;77,87;0,33
11970;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,41;179,98;861,59;179,90;813,50;851,63;77,87;0,33
11975;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;33,41;179,99;863,44;179,91;813,92;854,14;77,87;0,33
11980;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,40;179,97;866,67;179,93;814,28;856,58;77,87;0,33
11985;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;33,40;179,96;867,34;179,94;814,29;857,15;77,87;0,33
11990;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,41;179,96;866,76;179,97;814,08;856,70;77,87;0,33
11995;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,43;179,96;865,60;179,98;813,83;855,81;77,87;0,33
12000;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,42;179,96;862,55;180,00;813,06;853,27;77,87;0,33
12005;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,44;179,96;861,07;180,01;812,76;852,09;77,87;0,33
12010;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;33,44;179,97;859,78;180,02;812,80;851,19;77,87;0,33
12015;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,41;179,97;860,45;180,02;813,12;851,76;77,87;0,33
12020;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,02;33,42;179,97;863,71;180,01;813,96;854,34;77,87;0,33
12025;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;33,42;179,98;865,47;180,00;814,19;855,67;77,87;0,33
12030;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;33,42;179,98;867,37;179,97;814,28;857,19;77,87;0,33
12035;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,41;179,97;866,64;179,96;814,21;857,16;77,87;0,33
12040;0,00;0,00;0,00;0,00;49,01;0,00;70,97;80,00;33,42;179,98;865,52;179,94;813,78;855,71;77,87;0,33
12045;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;33,42;179,97;862,32;179,92;813,39;854,46;77,87;0,33
12050;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,02;33,43;179,97;860,85;179,92;812,70;851,96;77,87;0,33
12055;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;33,42;179,96;859,74;179,92;812,63;851,24;77,87;0,33
12060;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,43;179,96;860,55;179,92;813,11;851,82;77,87;0,33
12065;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,97;33,45;179,97;863,94;179,93;813,56;853,03;77,87;0,33
12070;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;33,45;179,97;865,64;179,96;814,16;855,77;77,87;0,33
12075;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,44;179,98;867,41;179,98;814,24;856,76;77,87;0,33
12080;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,44;179,98;867,25;180,00;814,15;857,12;77,87;0,33
12085;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,03;33,43;179,96;865,37;180,02;813,97;856,55;77,87;0,33
12090;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,44;179,95;863,88;180,03;813,30;854,30;77,87;0,33
12095;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;33,42;179,95;860,67;180,03;812,90;852,95;77,87;0,33
12100;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;33,44;179,97;859,79;180,02;812,59;851,17;77,87;0,33
12105;0,00;0,00;0,00;0,00;49,01;0,00;71,03;80,00;33,42;179,97;860,52;180,01;812,75;851,17;77,87;0,33
12110;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;33,43;179,97;862,06;179,99;813,56;853,10;77,87;0,33
12115;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,42;179,97;865,76;179,95;813,93;854,55;77,87;0,33
12120;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;33,42;179,96;866,91;179,93;814,22;856,78;77,87;0,33
12125;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,43;179,96;867,22;179,92;814,20;857,20;77,87;0,33
12130;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,44;179,96;866,49;179,91;813,94;856,48;77,87;0,33
12135;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,42;179,95;863,70;179,91;813,64;855,48;77,87;0,33
12140;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;33,42;179,95;862,08;179,92;812,86;852,88;77,87;0,33
12145;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;33,43;179,94;859,79;179,93;812,63;851,78;77,87;0,33
12150;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,43;179,94;859,82;179,94;812,77;851,23;77,87;0,33
12155;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,43;179,98;862,29;179,96;813,59;851,98;77,87;0,33
12160;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;33,42;179,99;864,16;179,97;813,95;854,66;77,87;0,33
12165;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,42;179,98;866,95;179,99;814,18;855,95;77,87;0,33
12170;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,41;179,96;867,33;180,00;814,16;857,15;77,87;0,33
12175;0,00;0,00;0,00;0,00;49,01;0,00;71,02;79,98;33,43;179,95;866,26;180,01;813,86;856,95;77,87;0,33
12180;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,03;33,40;179,95;864,92;180,01;813,56;855,20;77,87;0,33
12185;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,40;179,96;861,77;179,99;812,79;853,92;77,87;0,33
12190;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,41;179,97;860,44;179,98;812,58;851,61;77,87;0,33
12195;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,41;179,97;859,88;179,95;812,79;851,13;77,87;0,33
12200;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,40;179,97;860,91;179,93;813,19;852,15;77,87;0,33
12205;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,02;33,39;179,96;864,45;179,91;813,99;853,44;77,87;0,33
12210;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,05;33,42;179,96;866,04;179,90;814,15;856,13;77,87;0,33
12215;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;33,41;179,94;867,40;179,90;814,16;856,96;77,87;0,33
12220;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;33,40;179,95;867,06;179,90;814,05;856,95;77,87;0,33
12225;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,00;33,42;179,96;864,80;179,90;813,53;855,13;77,87;0,33
12230;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,42;179,98;863,22;179,91;813,11;853,81;77,87;0,33
12235;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;33,41;179,97;860,32;179,92;812,56;851,53;77,87;0,33
12240;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,42;179,95;859,69;179,93;812,61;851,11;77,87;0,33
12245;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;33,42;179,94;861,09;179,95;813,25;852,29;77,87;0,33
12250;0,00;0,00;0,00;0,00;49,01;0,00;70,99;80,00;33,41;179,94;862,80;179,96;813,69;853,65;77,87;0,33
12255;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,44;179,95;866,18;179,98;814,17;856,22;77,87;0,33
12260;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;33,44;179,98;867,11;179,98;814,20;856,96;77,87;0,33
12265;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,42;179,98;866,93;179,99;814,04;856,88;77,87;0,33
12270;0,00;0,00;0,00;0,00;49,01;0,00;71,02;79,98;33,42;179,98;866,01;179,99;813,83;856,11;77,87;0,33
12275;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,42;179,97;863,11;179,97;813,09;853,67;77,87;0,33
12280;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;33,42;179,94;860,16;179,96;812,74;852,39;77,87;0,33
12285;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,43;179,93;859,63;179,94;812,61;851,07;77,87;0,33
12290;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;33,43;179,92;859,96;179,92;812,87;851,39;77,87;0,33
12295;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;33,42;179,94;863,00;179,89;813,76;853,81;77,87;0,33
12300;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,02;33,45;179,98;864,84;179,88;814,04;855,21;77,87;0,33
12305;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;33,43;179,97;867,21;179,87;814,18;857,02;77,87;0,33
12310;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,03;33,43;179,97;866,85;179,88;814,14;857,17;77,87;0,33
12315;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;33,45;179,95;865,88;179,90;813,77;855,96;77,87;0,33
12320;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,45;179,94;862,80;179,90;813,42;854,79;77,87;0,33
12325;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;33,45;179,93;861,24;179,94;812,67;852,21;77,87;0,33
12330;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,44;179,95;859,61;179,95;812,53;851,34;77,87;0,33
12335;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;33,41;179,95;860,11;179,99;812,90;851,48;77,87;0,33
12340;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;33,46;179,97;863,21;180,00;813,33;852,53;77,87;0,33
12345;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,44;179,98;865,02;180,01;814,04;855,32;77,87;0,33
12350;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,44;179,98;867,25;180,00;814,15;856,42;77,87;0,33
12355;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,43;179,96;867,32;180,00;814,12;857,17;77,87;0,33
12360;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,44;179,93;865,76;179,98;813,99;856,75;77,87;0,33
12365;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;33,42;179,92;864,37;179,95;813,39;854,73;77,87;0,33
12370;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,42;179,93;861,17;179,92;812,98;853,42;77,87;0,33
12375;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;33,43;179,94;859,98;179,90;812,52;851,31;77,87;0,33
12380;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;33,45;179,96;860,17;179,88;812,62;851,08;77,87;0,33
12385;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;33,42;179,98;861,50;179,87;813,36;852,63;77,87;0,33
12390;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,43;179,98;865,21;179,87;813,78;854,04;77,87;0,33
12395;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;33,45;179,98;866,55;179,87;814,14;856,48;77,87;0,33
12400;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,44;179,96;867,28;179,90;814,15;857,07;77,87;0,33
12405;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,05;33,45;179,94;866,65;179,91;813,93;856,65;77,87;0,33
12410;0,00;0,00;0,00;0,00;49,01;0,00;70,98;80,00;33,46;179,93;864,15;179,94;813,69;855,76;77,87;0,33
12415;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,45;179,94;862,53;179,96;812,90;853,26;77,87;0,33
12420;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,43;179,96;859,94;179,99;812,50;852,01;77,87;0,33
12425;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;33,44;179,97;859,65;180,00;812,62;851,08;77,87;0,33
12430;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;33,47;179,96;861,67;180,02;813,37;851,61;77,87;0,33
12435;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,44;179,96;863,52;180,02;813,79;854,21;77,87;0,33
12440;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;33,47;179,95;866,70;180,02;814,12;855,56;77,87;0,33
12445;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,48;179,95;867,34;180,01;814,14;857,14;77,87;0,33
12450;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,46;179,96;866,68;179,99;813,92;857,15;77,87;0,33
12455;0,00;0,00;0,00;0,00;49,02;0,00;71,00;79,97;33,47;179,96;865,60;179,98;813,66;855,74;77,87;0,33
12460;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,02;33,45;179,97;862,40;179,95;812,87;853,16;77,87;0,33
12465;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,47;179,96;860,90;179,94;812,55;851,97;77,87;0,33
12470;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;33,44;179,95;859,58;179,91;812,58;851,03;77,87;0,33
12475;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,02;33,46;179,97;860,19;179,90;812,89;851,59;77,87;0,33
12480;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,48;179,97;863,60;179,88;813,77;854,19;77,87;0,33
12485;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;33,46;179,97;865,38;179,89;814,03;855,56;77,87;0,33
12490;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;33,47;179,97;867,36;179,89;814,13;857,16;77,87;0,33
12495;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,46;179,97;867,32;179,90;814,07;857,17;77,87;0,33
12500;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,47;179,97;865,58;179,92;813,66;855,74;77,87;0,33
12505;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,46;179,95;864,13;179,94;813,27;854,51;77,87;0,33
12510;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;33,47;179,95;860,89;179,96;812,58;851,96;77,87;0,33
12515;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,46;179,96;859,89;179,97;812,51;851,23;77,87;0,33
12520;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;33,46;179,96;860,45;179,99;812,98;851,74;77,87;0,33
12525;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,46;179,98;861,92;180,00;813,44;852,92;77,87;0,33
12530;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;33,47;180,00;865,50;180,01;814,05;855,69;77,87;0,33
12535;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,46;179,99;867,31;180,01;814,13;856,66;77,87;0,33
12540;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,46;179,97;867,20;180,00;814,06;857,08;77,87;0,33
12545;0,00;0,00;0,00;0,00;49,01;0,00;71,02;79,98;33,47;179,94;865,36;180,00;813,90;856,53;77,87;0,33
12550;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,45;179,94;863,88;179,97;813,23;854,27;77,87;0,33
12555;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;33,45;179,96;860,67;179,96;812,82;852,98;77,87;0,33
12560;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,45;179,97;859,78;179,93;812,52;851,15;77,87;0,33
12565;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,00;33,43;180,00;860,46;179,92;812,68;851,14;77,87;0,33
12570;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,45;180,02;862,12;179,91;813,49;853,09;77,87;0,33
12575;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,03;33,47;180,02;865,73;179,90;813,88;854,53;77,87;0,33
12580;0,00;0,00;0,00;0,00;48,99;0,00;70,99;80,02;33,46;180,00;866,93;179,90;814,18;856,81;77,87;0,33
12585;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,97;33,47;179,95;867,29;179,91;814,18;857,26;77,87;0,33
12590;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;33,46;179,93;866,55;179,93;813,94;856,60;77,87;0,33
12595;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,46;179,93;863,89;179,95;813,67;855,62;77,87;0,33
12600;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;33,47;179,95;862,23;179,97;812,86;852,99;77,87;0,33
12605;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,48;179,99;859,79;179,98;812,58;851,83;77,87;0,33
12610;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;33,46;180,00;859,66;179,99;812,67;851,09;77,87;0,33
12615;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,47;180,01;861,98;179,99;813,01;851,77;77,87;0,33
12620;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;33,47;180,00;863,87;179,98;813,89;854,47;77,87;0,33
12625;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;33,46;179,98;866,93;179,98;814,10;855,79;77,87;0,33
12630;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;33,46;179,97;867,45;179,98;814,17;857,24;77,87;0,33
12635;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;33,47;179,95;866,59;179,95;814,09;857,16;77,87;0,33
12640;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;33,46;179,96;865,42;179,96;813,66;855,61;77,87;0,33
12645;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,48;179,98;862,32;179,94;812,88;854,35;77,87;0,33
12650;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,47;179,98;860,75;179,93;812,60;851,88;77,87;0,33
12655;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,03;33,48;179,97;859,71;179,93;812,68;851,20;77,87;0,33
12660;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,45;179,97;860,46;179,93;813,03;851,79;77,87;0,33
12665;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,47;179,97;863,85;179,93;813,90;854,47;77,87;0,33
12670;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;33,45;179,98;865,62;179,93;814,12;855,81;77,87;0,33
12675;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,46;180,00;867,52;179,95;814,22;857,32;77,87;0,33
12680;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,47;179,99;867,41;179,96;814,15;857,26;77,87;0,33
