PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\05-002-2026\MCD 256_kwinda_New_1%MeOH - Oxidative coupling_removed, Position 1, RGA PrismaPro A 100 47507368, 05-002-2026 12'37'34.isi
05/02/2026 12:37:34
SensorID:  RGA PrismaPro A 100 47507368
52 Bins
195 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	2_amu_(_)	12_amu_(_)	13_amu_(_)	14_amu_(_)	15_amu_(_)	16_amu_(_)	17_amu_(_)	18_amu_(_)	20_amu_(_)	22_amu_(_)	24_amu_(_)	25_amu_(_)	26_amu_(_)	27_amu_(_)	28_amu_(_)	29_amu_(_)	30_amu_(_)	31_amu_(_)	32_amu_(_)	40_amu_(_)	44_amu_(_)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_MCD	Sig:_MCD_Ar	Sig:_MCD_CH2CH2	Sig:_MCD_CH3CH3	Sig:_MCD_CH4	Sig:_MCD_CO	Sig:_MCD_CO2	Sig:_MCD_H2	Sig:_MCD_H2O	Sig:_MCD_O2
456,107	1770291910,353	05/02/2026_12:45:10,353	1	2	2,734996087e-06	1,974738552e-06	2,609317276e-12	6,819991186e-12	5,839093532e-12	1,179313244e-11	6,831150923e-11	9,06026712e-11	9,307653389e-13	1,277092581e-13	1,109730103e-11	6,191179297e-13	1,899992479e-14	4,999999912e-15	2,889546512e-14	4,999999912e-15	7,287549036e-12	8,722482372e-14	2,388948346e-14	1,533663604e-14	1,679962457e-14	1,070598332e-10	6,63821012e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,433135599e-08	39,60997566	0	0,2731997873	30,16984493	0	30,6107695	0,2426435918	0,04400768286	0
461,843	1770291916,089	05/02/2026_12:45:16,089	1	2	2,74149761e-06	1,989170642e-06	2,604574759e-12	6,814519869e-12	5,83246472e-12	1,182986435e-11	6,832493599e-11	9,061271178e-11	9,293934979e-13	1,279517806e-13	1,108546848e-11	6,302688406e-13	1,009587548e-14	4,999999912e-15	2,70502445e-14	4,999999912e-15	7,287366023e-12	7,628347552e-14	3,39615929e-14	1,019289125e-14	2,085679719e-14	1,070928277e-10	6,622916798e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,963042671e-09	39,63666339	0	0,2734191195	30,19110537	0	30,5521615	0,2422975801	0,04395699449	0
467,579	1770291921,825	05/02/2026_12:45:21,825	1	2	2,741623121e-06	1,983840093e-06	2,5965985e-12	6,817476271e-12	5,83489073e-12	1,178162515e-11	6,820392862e-11	9,066075668e-11	9,339922499e-13	1,30487743e-13	1,108443632e-11	6,321547561e-13	4,999999912e-15	5,524525912e-15	1,994485103e-14	4,999999912e-15	7,288393847e-12	7,247271495e-14	3,562249915e-14	4,999999912e-15	2,341411502e-14	1,070786446e-10	6,626874743e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,673447356e-09	39,62525172	0	0,2506816876	30,17226966	0	30,57032946	0,2414096127	0,04536297307	0
473,315	1770291927,561	05/02/2026_12:45:27,561	1	2	2,739146339e-06	1,969446657e-06	2,585416473e-12	6,816405079e-12	5,841980979e-12	1,179471364e-11	6,808778541e-11	9,06872355e-11	9,299038319e-13	1,261220674e-13	1,107726844e-11	6,351525751e-13	4,999999912e-15	1,117468544e-14	5,260645503e-15	4,999999912e-15	7,284061375e-12	7,10562929e-14	3,429144786e-14	4,999999912e-15	3,161771043e-14	1,072485295e-10	6,645270445e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,552076303e-09	39,637046	0	0,235494177	30,11378632	0	30,61921426	0,2400086596	0,043366549	0
479,051	1770291933,297	05/02/2026_12:45:33,297	1	2	2,735087719e-06	1,95890766e-06	2,574846586e-12	6,880262853e-12	5,835959754e-12	1,178689871e-11	6,803595881e-11	9,064339557e-11	9,336963711e-13	1,128921446e-13	1,111331773e-11	6,267734812e-13	4,999999912e-15	1,281133267e-14	4,999999912e-15	4,999999912e-15	7,266404926e-12	6,455143223e-14	3,494241978e-14	4,999999912e-15	3,328539972e-14	1,073139216e-10	6,629746752e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,309106967e-09	39,68356246	0	0,2170626458	30,11594145	0	30,56754534	0,2390349233	0,0388771794	0
484,787	1770291939,033	05/02/2026_12:45:39,033	1	2	2,742996912e-06	1,986124062e-06	2,56323001e-12	6,811094223e-12	5,834519499e-12	1,177518239e-11	6,821524595e-11	9,0541942e-11	9,379959916e-13	1,019468798e-13	1,107681655e-11	6,286070297e-13	4,999999912e-15	1,107670067e-14	4,999999912e-15	5,112206367e-15	7,256443276e-12	6,63287513e-14	2,649434017e-14	4,999999912e-15	2,878778352e-14	1,071025907e-10	6,623544768e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,869237948e-09	39,65794555	0	0,2555933099	30,16823944	0	30,57039253	0,2385725788	0,03522873295	0
490,523	1770291944,769	05/02/2026_12:45:44,769	1	2	2,739340971e-06	1,977767852e-06	2,551746574e-12	6,802304813e-12	5,817464132e-12	1,1758137e-11	6,818996756e-11	9,057393724e-11	9,414609934e-13	9,774368543e-14	1,106965561e-11	6,175720742e-13	4,999999912e-15	9,104868958e-15	4,999999912e-15	9,407561264e-15	7,248100557e-12	7,255275617e-14	1,615593035e-14	4,999999912e-15	3,233416817e-14	1,072621991e-10	6,61769875e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,670805303e-09	39,6999682	0	0,243813138	30,159086	0	30,53245636	0,2373097883	0,03396727223	0
496,259	1770291950,505	05/02/2026_12:45:50,505	1	2	2,746764721e-06	1,982322374e-06	2,539511353e-12	6,807224489e-12	5,806740505e-12	1,176411052e-11	6,812047454e-11	9,068614609e-11	9,462635753e-13	8,762550418e-14	1,109238829e-11	6,063943835e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,634073939e-14	7,246476856e-12	8,221788999e-14	1,055087617e-14	4,999999912e-15	2,611210469e-14	1,070893998e-10	6,609451875e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,277665366e-09	39,66612899	0	0,2214733816	30,19507162	0	30,52175466	0,2361446241	0,03063805323	0
501,995	1770291956,241	05/02/2026_12:45:56,241	1	2	2,739667934e-06	1,976250587e-06	2,539351325e-12	6,828815725e-12	5,796251933e-12	1,17732846e-11	6,831547134e-11	9,056363992e-11	9,5446177e-13	8,548389318e-14	1,109387322e-11	6,02015562e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,495387774e-15	7,226184495e-12	9,579853187e-14	4,999999912e-15	4,999999912e-15	2,202436774e-14	1,074641903e-10	6,641239642e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,175221194e-09	39,71659422	0	0,2727379894	30,12901708	0	30,5920989	0,2360803797	0,03054086007	0
507,731	1770291961,977	05/02/2026_12:46:01,977	1	2	2,740334139e-06	1,976250587e-06	2,536378876e-12	6,834548552e-12	5,807604831e-12	1,176212513e-11	6,812939102e-11	9,062638834e-11	9,487458562e-13	8,948866496e-14	1,108219766e-11	6,080403108e-13	1,456584792e-14	4,999999912e-15	4,999999912e-15	1,294763213e-14	7,247062759e-12	9,867018362e-14	4,999999912e-15	1,048345066e-14	1,74995838e-14	1,06974582e-10	6,611407255e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,126938617e-08	39,64583483	0	0,2326131411	30,20046413	0	30,54708867	0,2361033121	0,0316143038	0
513,467	1770291967,713	05/02/2026_12:46:07,713	1	2	2,744537369e-06	1,966430318e-06	2,542410726e-12	6,833103961e-12	5,805235632e-12	1,179274126e-11	6,820482373e-11	9,074611201e-11	9,420879875e-13	9,604643469e-14	1,106571171e-11	6,018289166e-13	1,730507115e-14	4,999999912e-15	9,008337696e-15	1,169371844e-14	7,245888351e-12	9,910820808e-14	4,999999912e-15	1,996328755e-14	9,345951476e-15	1,067691213e-10	6,631868665e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,289539192e-08	39,55513483	0	0,2346395076	30,22363378	0	30,62966715	0,2365602098	0,03331520723	0
519,203	1770291973,449	05/02/2026_12:46:13,449	1	2	2,736414899e-06	1,970201538e-06	2,552755967e-12	6,829156164e-12	5,80300738e-12	1,180577684e-11	6,82987833e-11	9,062668671e-11	9,384961341e-13	1,154955309e-13	1,108371554e-11	6,03985991e-13	2,926266746e-14	4,999999912e-15	2,06710056e-14	4,999999912e-15	7,263083798e-12	9,326547645e-14	1,015069037e-14	2,072921709e-14	1,426800911e-14	1,069730554e-10	6,606971914e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,032202867e-08	39,64012946	0	0,2534288057	30,2296584	0	30,51758966	0,2376874706	0,04022204619	0
524,939	1770291979,185	05/02/2026_12:46:19,185	1	2	2,741751587e-06	1,982322374e-06	2,560612529e-12	6,82614295e-12	5,817625461e-12	1,18046458e-11	6,81607687e-11	9,060086015e-11	9,297806665e-13	1,254691473e-13	1,107973435e-11	6,173493249e-13	1,947626393e-14	4,999999912e-15	2,533209746e-14	4,999999912e-15	7,262299703e-12	9,602896549e-14	1,591774977e-14	1,928223579e-14	1,084191839e-14	1,070024624e-10	6,615284709e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,423071549e-08	39,64181963	0	0,2453905179	30,19014532	0	30,5519641	0,2382617526	0,04320368234	0
530,675	1770291984,921	05/02/2026_12:46:24,921	1	2	2,731667564e-06	1,975493433e-06	2,565011788e-12	6,813853735e-12	5,826116065e-12	1,179112103e-11	6,804504182e-11	9,043091276e-11	9,308581466e-13	1,281142618e-13	1,105872251e-11	6,223150792e-13	1,625391174e-14	4,999999912e-15	2,521810546e-14	4,999999912e-15	7,285789159e-12	8,245313476e-14	2,740288126e-14	1,391002503e-14	1,573391143e-14	1,070734335e-10	6,626064974e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,237912211e-08	39,66027413	0	0,2534541761	30,12393122	0	30,59475228	0,2386753668	0,04446221564	0
536,411	1770291990,657	05/02/2026_12:46:30,657	1	2	2,733117526e-06	1,970201538e-06	2,563035721e-12	6,80225971e-12	5,825247403e-12	1,177454141e-11	6,816969211e-11	9,057718464e-11	9,274929999e-13	1,250655802e-13	1,105148265e-11	6,33558581e-13	4,999999912e-15	4,999999912e-15	1,946074629e-14	4,999999912e-15	7,264713137e-12	7,620293963e-14	3,449420383e-14	8,684301853e-15	2,290672026e-14	1,071271266e-10	6,633252975e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,832067347e-09	39,64425026	0	0,2609906404	30,14781619	0	30,59987183	0,2384040382	0,04282460098	0
542,147	1770291996,393	05/02/2026_12:46:36,393	1	2	2,738467401e-06	1,966430318e-06	2,54994051e-12	6,804192626e-12	5,82991164e-12	1,176590509e-11	6,806242375e-11	9,070425661e-11	9,246931562e-13	1,204340582e-13	1,104113589e-11	6,304231226e-13	4,999999912e-15	1,038594869e-14	6,194894044e-15	4,999999912e-15	7,269844015e-12	6,381799657e-14	3,500838671e-14	4,999999912e-15	3,096867652e-14	1,071015152e-10	6,613748438e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,33090415e-09	39,6525469	0	0,2188273161	30,17479554	0	30,53082863	0,2370401805	0,0408226754	0
547,883	1770292002,129	05/02/2026_12:46:42,129	1	2	2,743268169e-06	1,985363042e-06	2,544760192e-12	6,805001874e-12	5,821754103e-12	1,175493904e-11	6,812914816e-11	9,063361173e-11	9,333543053e-13	1,189550709e-13	1,104103007e-11	6,314198838e-13	4,999999912e-15	1,167770951e-14	4,999999912e-15	4,999999912e-15	7,275647099e-12	6,551721242e-14	3,360700119e-14	4,999999912e-15	3,179087446e-14	1,069423577e-10	6,621854454e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,661990688e-09	39,61125776	0	0,239009242	30,18183268	0	30,57749967	0,2368357449	0,04111735356	0
553,619	1770292007,865	05/02/2026_12:46:47,865	1	2	2,73382966e-06	1,936511126e-06	2,531963137e-12	6,795938812e-12	5,820766178e-12	1,173595943e-11	6,816099074e-11	9,060333039e-11	9,390407289e-13	1,026890432e-13	1,105054416e-11	6,224086459e-13	4,999999912e-15	9,682589474e-15	4,999999912e-15	4,999999912e-15	7,253044519e-12	6,55438838e-14	2,464620237e-14	4,999999912e-15	2,911277651e-14	1,06897026e-10	6,610838266e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,645609785e-09	39,62654604	0	0,2372543693	30,20811934	0	30,54968971	0,2358311361	0,03562541062	0
559,355	1770292013,601	05/02/2026_12:46:53,601	1	2	2,735651606e-06	1,997577101e-06	2,509536632e-12	6,803931116e-12	5,809112739e-12	1,174409528e-11	6,818189763e-11	9,05792108e-11	9,475116004e-13	9,681526956e-14	1,104979563e-11	6,212945739e-13	4,999999912e-15	1,27671887e-14	4,999999912e-15	8,125983474e-15	7,250604197e-12	7,093356122e-14	2,314780109e-14	4,999999912e-15	3,626036578e-14	1,069323866e-10	6,620116955e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,766042988e-09	39,62346673	0	0,2476625073	30,19163308	0	30,57879891	0,2337227323	0,03423146596	0
565,091	1770292019,337	05/02/2026_12:46:59,337	1	2	2,741453045e-06	1,973223789e-06	2,505646949e-12	6,804298878e-12	5,804976291e-12	1,17375094e-11	6,817525711e-11	9,044424237e-11	9,433370968e-13	8,890949771e-14	1,108511807e-11	6,140154032e-13	4,999999912e-15	5,22232065e-15	4,999999912e-15	1,625100133e-14	7,227610871e-12	7,980366314e-14	1,413218568e-14	4,999999912e-15	2,989132176e-14	1,070022959e-10	6,591604346e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,806397815e-09	39,70328048	0	0,2549474787	30,21018199	0	30,48634632	0,2336953327	0,0310086958	0
570,827	1770292025,073	05/02/2026_12:47:05,073	1	2	2,740919172e-06	1,9581571e-06	2,499535084e-12	6,80983785e-12	5,796592373e-12	1,174743896e-11	6,820335963e-11	9,052673194e-11	9,499478027e-13	8,337188091e-14	1,109167619e-11	6,018963539e-13	4,999999912e-15	7,261576187e-15	4,999999912e-15	1,365681724e-14	7,215427041e-12	8,763278189e-14	4,999999912e-15	4,999999912e-15	2,158488977e-14	1,070596806e-10	6,606717257e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,744782338e-09	39,68813491	0	0,2493746967	30,2014046	0	30,52871038	0,2328827246	0,02948186897	0
576,563	1770292030,809	05/02/2026_12:47:10,809	1	2	2,740086074e-06	1,982322374e-06	2,497022337e-12	6,82749907e-12	5,795418399e-12	1,176993832e-11	6,805252195e-11	9,04896158e-11	9,456227034e-13	8,722144236e-14	1,108333911e-11	6,002859342e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,554472324e-14	7,235795296e-12	9,393295197e-14	8,462626555e-15	4,999999912e-15	2,697310521e-14	1,068439989e-10	6,621944659e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,588819293e-09	39,62233047	0	0,2423654479	30,17254222	0	30,61274769	0,2326488783	0,03063735715	0
582,299	1770292036,545	05/02/2026_12:47:16,545	1	2	2,740368018e-06	1,980801471e-06	2,505172719e-12	6,835023866e-12	5,794496827e-12	1,176199676e-11	6,813345027e-11	9,045016819e-11	9,469470564e-13	9,434912975e-14	1,107361685e-11	6,021921785e-13	1,387122161e-14	4,999999912e-15	4,999999912e-15	1,673510438e-14	7,233569212e-12	1,006687003e-13	7,15001009e-15	1,27070392e-14	1,924585911e-14	1,068045374e-10	6,598435687e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,114904651e-08	39,65002516	0	0,2550038452	30,21792408	0	30,53516809	0,2337645764	0,03341006098	0
588,035	1770292042,281	05/02/2026_12:47:22,281	1	2	2,751830152e-06	1,994515515e-06	2,515096421e-12	6,835803625e-12	5,79711756e-12	1,178173011e-11	6,830594423e-11	9,052771727e-11	9,440452977e-13	1,052778809e-13	1,109546656e-11	6,019253563e-13	2,003652879e-14	4,999999912e-15	1,776637546e-14	1,273322607e-14	7,228909311e-12	1,066652124e-13	8,200681616e-15	2,48290717e-14	1,816219735e-14	1,069482697e-10	6,629902183e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,516077369e-08	39,62205079	0	0,2809064573	30,19494394	0	30,61300356	0,2343559456	0,0370154825	0
593,771	1770292048,017	05/02/2026_12:47:28,017	1	2	2,735095222e-06	1,970956646e-06	2,519226147e-12	6,823294967e-12	5,806854129e-12	1,179101955e-11	6,802990116e-11	9,040657806e-11	9,430800325e-13	1,203472543e-13	1,10651887e-11	6,075240679e-13	2,745138914e-14	4,999999912e-15	2,352421914e-14	6,422400318e-15	7,27017101e-12	9,84819729e-14	1,301942834e-14	2,422273672e-14	1,596092304e-14	1,067547162e-10	6,599401581e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,902349834e-08	39,6357669	0	0,2453335676	30,19388499	0	30,5442525	0,2349290743	0,042817577	0
599,507	1770292053,753	05/02/2026_12:47:33,753	1	2	2,734194823e-06	1,972467771e-06	2,524569529e-12	6,826087005e-12	5,809725097e-12	1,180576557e-11	6,799177887e-11	9,043630428e-11	9,314552168e-13	1,223200415e-13	1,105289124e-11	6,143264066e-13	2,328507802e-14	4,999999912e-15	2,638956558e-14	4,999999912e-15	7,283099471e-12	9,276341631e-14	2,305224222e-14	2,039014641e-14	1,246983694e-14	1,068182071e-10	6,621487386e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,649242412e-08	39,61438694	0	0,2461726347	30,15364936	0	30,61294444	0,2351519063	0,04243631245	0
605,243	1770292059,489	05/02/2026_12:47:39,489	1	2	2,736747092e-06	1,986887355e-06	2,531187282e-12	6,815746318e-12	5,827619637e-12	1,176871448e-11	6,80226292e-11	9,036279364e-11	9,275276944e-13	1,321413682e-13	1,106769103e-11	6,237053517e-13	1,484427951e-14	4,999999912e-15	3,023087694e-14	4,999999912e-15	7,280629225e-12	8,165665952e-14	2,950520348e-14	1,360248516e-14	1,994727015e-14	1,068850564e-10	6,615712145e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,152966578e-08	39,64300962	0	0,2558207727	30,14672382	0	30,58645503	0,2358525684	0,04575624438	0
610,979	1770292065,225	05/02/2026_12:47:45,225	1	2	2,734009058e-06	1,969446657e-06	2,531319338e-12	6,803630142e-12	5,824961607e-12	1,175762959e-11	6,810017827e-11	9,038073762e-11	9,314739735e-13	1,302806197e-13	1,107081701e-11	6,347514745e-13	1,119651264e-14	4,999999912e-15	2,235712632e-14	4,999999912e-15	7,270038738e-12	7,714740169e-14	3,336252037e-14	5,154409783e-15	2,37308613e-14	1,069097866e-10	6,602995234e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9,590247451e-09	39,66417723	0	0,2650196667	30,1768329	0	30,53545258	0,2360719939	0,04538377366	0
616,715	1770292070,961	05/02/2026_12:47:50,961	1	2	2,739065167e-06	1,977767852e-06	2,519311149e-12	6,794110847e-12	5,836255958e-12	1,176936673e-11	6,821430226e-11	9,039689136e-11	9,359064088e-13	1,246037778e-13	1,104545535e-11	6,337333002e-13	4,999999912e-15	8,038186815e-15	9,353710298e-15	4,999999912e-15	7,279139964e-12	6,738815235e-14	3,723584958e-14	4,999999912e-15	3,330867957e-14	1,069827213e-10	6,614535308e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,239451473e-09	39,65579747	0	0,2824708262	30,17156787	0	30,55841359	0,2349574792	0,04358536068	0
622,451	1770292076,697	05/02/2026_12:47:56,697	1	2	2,738387593e-06	1,966430318e-06	2,501905584e-12	6,79604116e-12	5,82293198e-12	1,174806866e-11	6,80255921e-11	9,050935695e-11	9,318068235e-13	1,218432094e-13	1,101583234e-11	6,318264054e-13	4,999999912e-15	1,157584025e-14	4,999999912e-15	4,999999912e-15	7,268130976e-12	6,569475731e-14	3,486722358e-14	4,999999912e-15	3,627201079e-14	1,069045616e-10	6,598108171e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,587718925e-09	39,65594916	0	0,2349572843	30,18837973	0	30,51457661	0,2331813093	0,04222511014	0
628,187	1770292082,433	05/02/2026_12:48:02,433	1	2	2,72865509e-06	1,967182016e-06	2,495955265e-12	6,790203382e-12	5,815741118e-12	1,1741089e-11	6,803388408e-11	9,043487487e-11	9,366373779e-13	1,111531182e-13	1,103426118e-11	6,273045776e-13	4,999999912e-15	1,82921898e-14	4,999999912e-15	5,796653034e-15	7,247091816e-12	6,962484788e-14	2,918505552e-14	4,999999912e-15	4,095881349e-14	1,069765318e-10	6,608484593e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,717347694e-09	39,67015933	0	0,2455786585	30,16074483	0	30,54995448	0,232622171	0,03873909612	0
633,923	1770292088,169	05/02/2026_12:48:08,169	1	2	2,738305284e-06	1,975493433e-06	2,483073209e-12	6,767270772e-12	5,810696976e-12	1,173072924e-11	6,803904662e-11	9,043131521e-11	9,39504659e-13	9,456304283e-14	1,104997517e-11	6,202084202e-13	4,999999912e-15	8,753184267e-15	4,999999912e-15	1,215647795e-14	7,248731563e-12	7,711390662e-14	1,779887273e-14	4,999999912e-15	3,436129758e-14	1,067279806e-10	6,601187652e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,645202365e-09	39,63051328	0	0,2445625732	30,20177132	0	30,55502698	0,2316898701	0,03287084937	0
639,659	1770292093,905	05/02/2026_12:48:13,905	1	2	2,74709987e-06	1,969446657e-06	2,474432334e-12	6,804331838e-12	5,797692621e-12	1,172276685e-11	6,788175577e-11	9,046475374e-11	9,462717068e-13	8,961672279e-14	1,106346438e-11	6,058768938e-13	4,999999912e-15	1,098016433e-14	4,999999912e-15	1,602107424e-14	7,232169291e-12	8,205731288e-14	1,56989781e-14	4,999999912e-15	2,947512704e-14	1,068636984e-10	6,623009779e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,259465452e-09	39,6341657	0	0,2209004149	30,13861616	0	30,62543041	0,2304150993	0,03170690352	0
645,395	1770292099,641	05/02/2026_12:48:19,641	1	2	2,730638471e-06	1,955905191e-06	2,46375728e-12	6,81403935e-12	5,789963561e-12	1,17576773e-11	6,808260206e-11	9,031453363e-11	9,473123241e-13	8,649529118e-14	1,10518027e-11	6,054562234e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,277737512e-14	7,212592936e-12	9,221724269e-14	4,999999912e-15	4,999999912e-15	2,551351159e-14	1,069016889e-10	6,596044544e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,845268619e-09	39,69709578	0	0,2574611836	30,1893107	0	30,5310646	0,2300181445	0,03064154963	0
651,131	1770292105,377	05/02/2026_12:48:25,377	1	2	2,741109029e-06	1,970956646e-06	2,468584148e-12	6,815581086e-12	5,791036487e-12	1,175775796e-11	6,813070941e-11	9,038833571e-11	9,411281433e-13	8,723794256e-14	1,108083417e-11	6,041461277e-13	7,159718781e-15	4,999999912e-15	4,999999912e-15	1,390808448e-14	7,2142123e-12	9,889719523e-14	5,355233672e-15	1,046210712e-14	2,117645726e-14	1,069081421e-10	6,579183726e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,150356609e-09	39,71405662	0	0,2563492547	30,22914728	0	30,46479544	0,2305461456	0,03026138493	0
656,867	1770292111,113	05/02/2026_12:48:31,113	1	2	2,740847549e-06	1,959658448e-06	2,48314585e-12	6,810365206e-12	5,796853015e-12	1,177174417e-11	6,815380899e-11	9,032267989e-11	9,422897575e-13	9,679342966e-14	1,10682262e-11	5,971275449e-13	2,387493144e-14	4,999999912e-15	9,279977774e-15	9,198488122e-15	7,235619222e-12	1,019080721e-13	4,999999912e-15	2,483732011e-14	1,144923932e-14	1,070030661e-10	6,591635571e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,741053003e-08	39,72073385	0	0,2706854941	30,19515996	0	30,49793467	0,2318294832	0,03394606594	0
662,603	1770292116,849	05/02/2026_12:48:36,849	1	2	2,737710702e-06	1,984602477e-06	2,485865463e-12	6,800341106e-12	5,797843976e-12	1,176669699e-11	6,808476699e-11	9,036467408e-11	9,377198453e-13	1,126199896e-13	1,106441674e-11	6,058098901e-13	2,811206129e-14	4,999999912e-15	2,00365271e-14	7,785459289e-15	7,243564255e-12	9,41483084e-14	1,114994361e-14	1,976876643e-14	1,647413353e-14	1,067935462e-10	6,606525743e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,966427675e-08	39,64516529	0	0,2588046441	30,1881937	0	30,56993549	0,2319334552	0,03943865844	0
668,339	1770292122,585	05/02/2026_12:48:42,585	1	2	2,734792133e-06	1,952161483e-06	2,492544582e-12	6,812246947e-12	5,800588742e-12	1,178615799e-11	6,808311553e-11	9,029588882e-11	9,298598133e-13	1,244364312e-13	1,106364392e-11	6,180920034e-13	2,504056566e-14	4,999999912e-15	2,921609759e-14	4,999999912e-15	7,254721563e-12	9,362249067e-14	1,803219812e-14	2,020145288e-14	1,785757042e-14	1,065459596e-10	6,602236813e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,786992468e-08	39,60029072	0	0,2685079902	30,21009643	0	30,58475126	0,2328545506	0,04319416963	0
674,075	1770292128,321	05/02/2026_12:48:48,321	1	2	2,74186641e-06	1,969446657e-06	2,500809022e-12	6,806648561e-12	5,82439522e-12	1,17747409e-11	6,814777215e-11	9,041813825e-11	9,268629701e-13	1,284091919e-13	1,105833827e-11	6,228486693e-13	1,296121769e-14	4,999999912e-15	2,720302892e-14	4,999999912e-15	7,266577097e-12	8,258702018e-14	2,591467487e-14	1,34230082e-14	1,423017384e-14	1,067204797e-10	6,622562915e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,062384854e-08	39,59172875	0	0,268510348	30,18676545	0	30,62255709	0,2332139984	0,04421783074	0
679,811	1770292134,057	05/02/2026_12:48:54,057	1	2	2,733208248e-06	1,972467771e-06	2,493184912e-12	6,795334261e-12	5,825549678e-12	1,177086206e-11	6,804178748e-11	9,047523841e-11	9,268818352e-13	1,32198099e-13	1,103841411e-11	6,308810896e-13	8,302067225e-15	4,999999912e-15	1,977313373e-14	4,999999912e-15	7,261259302e-12	7,284428459e-14	3,406927789e-14	8,263262951e-15	2,347910955e-14	1,070956865e-10	6,618496723e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,60086354e-09	39,67590474	0	0,2485833229	30,14036734	0	30,56717175	0,2320860925	0,04558732615	0
