Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
11375;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,11;179,98;863,88;180,02;832,96;854,61;77,88;0,76
11380;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;34,09;179,99;860,84;180,04;832,29;852,24;77,88;0,76
11385;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;34,09;180,00;860,08;180,05;832,22;851,70;77,88;0,76
11390;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;34,10;180,00;861,16;180,06;832,71;852,63;77,88;0,76
11395;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;34,09;180,00;862,79;180,07;833,15;853,92;77,88;0,76
11400;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;34,09;180,00;866,22;180,07;833,74;856,54;77,88;0,76
11405;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,97;34,10;179,98;867,25;180,06;833,84;857,37;77,88;0,76
11410;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;34,11;179,97;867,32;180,03;833,78;857,50;77,88;0,76
11415;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;34,10;179,97;866,51;180,02;833,61;856,82;77,88;0,76
11420;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,95;34,10;179,99;863,78;180,00;832,97;854,50;77,88;0,76
11425;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;34,10;179,99;862,07;179,99;832,58;853,21;77,88;0,76
11430;0,00;0,00;0,00;0,00;48,99;0,00;71,03;80,03;34,10;180,00;860,04;179,96;832,25;851,68;77,88;0,76
11435;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,09;179,99;861,12;179,95;832,41;851,82;77,88;0,76
11440;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;34,11;179,98;862,85;179,95;833,18;853,95;77,88;0,76
11445;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,10;179,98;866,29;179,95;833,57;855,39;77,88;0,76
11450;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;34,10;179,98;867,30;179,96;833,87;857,42;77,88;0,76
11455;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,03;34,11;180,00;867,33;179,97;833,88;857,72;77,88;0,76
11460;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,00;34,10;180,01;866,50;179,99;833,65;856,82;77,88;0,76
11465;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;34,10;180,01;863,63;180,00;833,36;855,78;77,88;0,76
11470;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,11;180,00;862,05;180,02;832,58;853,20;77,88;0,76
11475;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;34,11;179,98;859,99;180,02;832,31;852,16;77,88;0,76
11480;0,00;0,00;0,00;0,00;48,99;0,00;70,98;80,00;34,11;179,98;860,10;180,03;832,41;851,77;77,88;0,76
11485;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;34,12;180,00;862,67;180,04;832,75;852,59;77,88;0,76
11490;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,12;179,99;864,68;180,03;833,56;855,31;77,88;0,76
11495;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;34,13;179,99;867,29;180,00;833,77;856,55;77,88;0,76
11500;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;34,11;180,00;867,66;179,99;833,90;857,73;77,88;0,76
11505;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;34,12;179,99;866,61;179,95;833,84;857,54;77,88;0,76
11510;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;34,12;179,99;865,42;179,94;833,42;855,87;77,88;0,76
11515;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;34,11;179,98;862,21;179,92;833,04;854,59;77,88;0,76
11520;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;34,12;179,98;860,81;179,92;832,36;852,23;77,88;0,76
11525;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;34,12;179,98;860,02;179,94;832,41;851,63;77,88;0,76
11530;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,02;34,12;179,98;860,89;179,95;832,73;852,49;77,88;0,76
11535;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,11;179,99;864,49;179,97;833,56;853,78;77,88;0,76
11540;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;34,12;179,99;866,13;179,99;833,80;856,44;77,88;0,76
11545;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;34,12;179,97;867,69;180,02;833,94;857,35;77,88;0,76
11550;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,11;179,97;867,51;180,04;833,90;857,63;77,88;0,76
11555;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,03;34,10;179,97;865,54;180,06;833,50;857,04;77,88;0,76
11560;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,11;179,97;864,06;180,06;833,13;854,81;77,88;0,76
11565;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;34,09;179,99;861,01;180,07;832,41;853,49;77,88;0,76
11570;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;34,10;180,00;860,05;180,06;832,30;851,67;77,88;0,76
11575;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;34,10;179,99;860,82;180,03;832,72;851,67;77,88;0,76
11580;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,10;179,97;862,37;180,03;833,16;853,68;77,88;0,76
11585;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;34,10;179,96;866,04;179,99;833,81;856,35;77,88;0,76
11590;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,02;34,11;179,97;867,18;179,97;833,92;857,28;77,88;0,76
11595;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;34,11;179,97;867,50;179,95;833,90;857,63;77,88;0,76
11600;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;34,12;179,98;866,79;179,94;833,77;857,05;77,88;0,76
11605;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;34,11;179,98;864,09;179,93;833,14;854,77;77,88;0,76
11610;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;34,11;179,97;862,49;179,93;832,75;853,46;77,88;0,76
11615;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;34,11;179,97;860,10;179,94;832,35;851,71;77,88;0,76
11620;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;34,12;179,97;860,04;179,94;832,46;851,71;77,88;0,76
11625;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;34,12;179,98;862,33;179,97;833,19;853,61;77,88;0,76
11630;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;34,12;180,00;864,34;179,98;833,61;855,08;77,88;0,76
11635;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;34,12;180,00;867,18;180,00;833,97;857,30;77,88;0,76
11640;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;34,14;179,99;867,68;180,01;834,01;857,74;77,88;0,76
11645;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,13;179,97;866,84;180,02;833,82;857,07;77,88;0,76
11650;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;34,13;179,94;864,14;180,03;833,58;856,12;77,88;0,76
11655;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;34,13;179,93;862,54;180,02;832,80;853,52;77,88;0,76
11660;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;34,13;179,97;860,13;180,02;832,50;852,40;77,88;0,76
11665;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;34,12;179,99;860,04;180,01;832,48;851,71;77,88;0,76
11670;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;34,12;180,01;862,32;179,99;832,78;852,38;77,88;0,76
11675;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;34,13;180,00;864,18;179,97;833,61;855,03;77,88;0,76
11680;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;34,12;179,98;867,15;179,95;833,88;856,39;77,88;0,76
11685;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,13;179,97;867,67;179,93;834,02;857,73;77,88;0,76
11690;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;34,13;179,95;866,77;179,92;833,97;857,62;77,88;0,76
11695;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;34,12;179,96;865,63;179,92;833,59;856,11;77,88;0,76
11700;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;34,13;179,98;862,56;179,92;833,23;854,87;77,88;0,76
11705;0,00;0,00;0,00;0,00;48,99;0,00;70,99;80,05;34,12;179,99;860,99;179,94;832,51;852,38;77,88;0,76
11710;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;34,12;180,00;859,99;179,95;832,39;851,71;77,88;0,76
11715;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;34,14;180,00;860,75;179,98;832,80;852,35;77,88;0,76
11720;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,12;179,99;864,22;179,99;833,23;853,56;77,88;0,76
11725;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;34,15;179,97;865,94;180,02;833,91;856,35;77,88;0,76
11730;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;34,13;179,95;867,71;180,03;834,03;857,30;77,88;0,76
11735;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;34,13;179,95;867,57;180,03;834,03;857,69;77,88;0,76
11740;0,00;0,00;0,00;0,00;49,01;0,00;71,01;79,98;34,15;179,95;865,76;180,03;833,90;857,15;77,88;0,76
11745;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,13;179,96;864,20;180,02;833,29;854,92;77,88;0,76
11750;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,05;34,15;179,99;861,11;180,01;832,90;853,60;77,88;0,76
11755;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;34,14;180,00;860,14;180,00;832,44;851,73;77,88;0,76
11760;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,13;180,00;860,65;179,98;832,52;851,65;77,88;0,76
11765;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;34,13;179,99;862,13;179,97;833,23;853,43;77,88;0,76
11770;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;34,13;179,96;865,79;179,95;833,63;854,87;77,88;0,76
11775;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;34,14;179,95;867,00;179,94;834,02;857,15;77,88;0,76
11780;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;34,14;179,96;867,48;179,93;834,06;857,64;77,88;0,76
11785;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;34,13;179,97;866,84;179,93;833,88;857,08;77,88;0,76
11790;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;34,14;179,99;864,22;179,93;833,28;856,16;77,88;0,76
11795;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;34,16;179,99;862,64;179,94;832,88;853,61;77,88;0,76
11800;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;34,16;179,97;860,19;179,95;832,57;852,47;77,88;0,76
11805;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;34,14;179,97;860,05;179,96;832,53;851,73;77,88;0,76
11810;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;34,15;179,97;862,37;179,99;833,26;852,34;77,88;0,76
11815;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;34,15;179,97;864,19;180,00;833,66;854,98;77,88;0,76
11820;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,14;179,99;867,06;180,02;834,04;856,28;77,88;0,76
11825;0,00;0,00;0,00;0,00;49,00;0,00;71,03;79,97;34,13;179,99;867,60;180,02;834,07;857,68;77,88;0,76
11830;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;34,13;179,99;866,76;180,03;833,90;857,61;77,88;0,76
11835;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,15;179,98;865,64;180,03;833,66;856,13;77,88;0,76
11840;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,13;179,96;862,46;180,02;832,86;854,82;77,88;0,76
11845;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;34,14;179,96;861,05;180,01;832,55;852,38;77,88;0,76
11850;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;34,14;179,96;860,04;179,99;832,56;851,73;77,88;0,76
11855;0,00;0,00;0,00;0,00;48,99;0,00;70,99;79,98;34,14;179,96;860,87;179,97;832,87;852,41;77,88;0,76
11860;0,00;0,00;0,00;0,00;49,01;0,00;70,98;80,00;34,15;179,99;864,24;179,93;833,69;853,63;77,88;0,76
11865;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;34,13;180,00;866,03;179,92;833,96;856,41;77,88;0,76
11870;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;34,16;179,98;867,60;179,91;834,06;857,29;77,88;0,76
11875;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;34,14;179,96;867,36;179,90;834,02;857,49;77,88;0,76
11880;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;34,14;179,96;865,32;179,90;833,86;856,85;77,88;0,76
11885;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,14;179,96;863,85;179,91;833,21;854,58;77,88;0,76
11890;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,15;179,98;860,81;179,93;832,55;853,29;77,88;0,76
11895;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,14;179,98;860,07;179,95;832,48;851,69;77,88;0,76
11900;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,14;179,99;861,08;179,98;832,97;851,82;77,88;0,76
11905;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;34,14;180,00;862,67;180,00;833,39;853,84;77,88;0,76
11910;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;34,16;179,98;866,18;180,02;833,98;855,25;77,88;0,76
11915;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;34,13;179,97;867,18;180,02;834,07;857,30;77,88;0,76
11920;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,97;34,14;179,96;867,27;180,02;834,01;857,62;77,88;0,76
11925;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,02;34,14;179,96;866,39;180,01;833,84;856,75;77,88;0,76
11930;0,00;0,00;0,00;0,00;48,99;0,00;70,99;80,03;34,15;179,97;863,67;179,98;833,18;855,73;77,88;0,76
11935;0,00;0,00;0,00;0,00;49,01;0,00;70,99;80,03;34,15;179,96;862,08;179,96;832,80;853,17;77,88;0,76
11940;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;34,17;179,97;860,01;179,92;832,49;852,15;77,88;0,76
11945;0,00;0,00;0,00;0,00;48,99;0,00;71,01;79,97;34,14;179,97;860,18;179,90;832,67;851,82;77,88;0,76
11950;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;34,15;179,97;862,81;179,88;833,45;853,96;77,88;0,76
11955;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,15;179,96;864,66;179,88;833,81;855,40;77,88;0,76
11960;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,14;179,96;867,26;179,89;834,09;857,36;77,88;0,76
11965;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;34,15;179,96;867,54;179,90;834,10;857,63;77,88;0,76
11970;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;34,14;179,97;866,39;179,94;833,85;856,72;77,88;0,76
11975;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;34,14;179,96;865,16;179,96;833,58;855,67;77,88;0,76
11980;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;34,15;179,96;861,96;180,00;832,81;853,11;77,88;0,76
11985;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;34,14;179,95;860,65;180,02;832,55;852,11;77,88;0,76
11990;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,00;34,14;179,96;860,15;180,05;832,68;851,82;77,88;0,76
11995;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;34,16;179,97;862,92;180,05;833,03;852,67;77,88;0,76
12000;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;34,15;179,97;864,75;180,05;833,81;855,37;77,88;0,76
12005;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;34,14;179,97;867,20;180,04;834,02;856,53;77,88;0,76
12010;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;34,15;179,97;867,49;180,01;834,09;857,58;77,88;0,76
12015;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;34,14;179,94;867,11;179,99;834,00;857,30;77,88;0,76
12020;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;34,15;179,94;864,87;179,95;833,51;855,49;77,88;0,76
12025;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,15;179,95;861,79;179,93;833,13;854,21;77,88;0,76
12030;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;34,15;179,96;860,54;179,90;832,53;852,01;77,88;0,76
12035;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,13;179,99;860,21;179,89;832,51;851,61;77,88;0,76
12040;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;34,15;180,00;861,30;179,88;833,07;852,80;77,88;0,76
12045;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;34,15;180,00;864,93;179,88;833,51;854,10;77,88;0,76
12050;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,95;34,15;179,98;866,38;179,91;834,02;856,63;77,88;0,76
12055;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;34,15;179,94;867,46;179,94;834,09;857,37;77,88;0,76
12060;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;34,14;179,94;867,07;179,97;833,99;857,25;77,88;0,76
12065;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;34,15;179,94;864,80;180,02;833,81;856,52;77,88;0,76
12070;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,05;34,15;179,95;863,26;180,03;833,12;854,15;77,88;0,76
12075;0,00;0,00;0,00;0,00;49,02;0,00;71,00;80,03;34,15;179,97;860,50;180,05;832,75;852,86;77,88;0,76
12080;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;34,16;179,98;859,93;180,05;832,52;851,59;77,88;0,76
12085;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,02;34,15;179,96;861,46;180,04;832,73;851,91;77,88;0,76
12090;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;34,17;179,95;863,15;180,03;833,53;854,21;77,88;0,76
12095;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;34,16;179,94;866,50;180,00;833,87;855,59;77,88;0,76
12100;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;34,15;179,94;867,31;179,99;834,10;857,40;77,88;0,76
12105;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;34,15;179,94;867,01;179,95;834,09;857,56;77,88;0,76
12110;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,03;34,17;179,95;865,99;179,94;833,80;856,39;77,88;0,76
12115;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;34,17;179,95;863,12;179,91;833,49;855,31;77,88;0,76
12120;0,00;0,00;0,00;0,00;49,01;0,00;70,97;80,02;34,16;179,94;861,58;179,91;832,73;852,77;77,88;0,76
12125;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;34,16;179,92;859,90;179,90;832,54;851,89;77,88;0,76
12130;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;34,17;179,93;860,33;179,91;832,78;851,94;77,88;0,76
12135;0,00;0,00;0,00;0,00;48,99;0,00;70,99;80,03;34,18;179,96;863,31;179,93;833,59;852,93;77,88;0,76
12140;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,16;179,98;865,24;179,95;833,92;855,72;77,88;0,76
12145;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;34,18;179,99;867,39;179,98;834,15;856,81;77,88;0,76
12150;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,17;179,98;867,50;180,00;834,13;857,60;77,88;0,76
12155;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;34,17;179,94;866,07;180,03;833,83;857,23;77,88;0,76
12160;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;34,18;179,93;864,64;180,05;833,52;855,31;77,88;0,76
12165;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,00;34,17;179,93;861,51;180,05;832,76;852,76;77,88;0,76
12170;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,17;179,95;860,34;180,05;832,56;851,87;77,88;0,76
12175;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;34,17;179,95;860,27;180,04;832,79;851,91;77,88;0,76
12180;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,17;179,97;861,48;180,02;833,17;852,92;77,88;0,76
12185;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;34,17;179,97;865,15;179,99;833,92;855,66;77,88;0,76
12190;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;34,17;179,96;866,55;179,97;834,09;856,76;77,88;0,76
12195;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;34,18;179,94;867,46;179,92;834,13;857,55;77,88;0,76
12200;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,17;179,92;866,99;179,90;834,03;857,18;77,88;0,76
12205;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;34,17;179,92;864,62;179,88;833,51;855,24;77,88;0,76
12210;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;34,16;179,93;863,07;179,87;833,10;853,92;77,88;0,76
12215;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;34,17;179,94;860,31;179,88;832,57;851,85;77,88;0,76
12220;0,00;0,00;0,00;0,00;49,00;0,00;71,03;79,98;34,17;179,96;859,93;179,90;832,62;851,60;77,88;0,76
12225;0,00;0,00;0,00;0,00;48,99;0,00;71,03;80,02;34,16;179,97;861,76;179,93;833,26;853,12;77,88;0,76
12230;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,17;179,95;863,53;179,96;833,68;854,50;77,88;0,76
12235;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;34,19;179,94;866,66;180,01;834,14;856,91;77,88;0,76
12240;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;34,18;179,93;867,43;180,03;834,20;857,51;77,88;0,76
12245;0,00;0,00;0,00;0,00;49,01;0,00;71,02;79,98;34,18;179,92;866,93;180,06;834,07;857,17;77,88;0,76
12250;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;34,17;179,92;864,58;180,07;833,85;856,34;77,88;0,76
12255;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;34,17;179,92;862,87;180,08;833,13;853,86;77,88;0,76
12260;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;34,18;179,93;860,25;180,08;832,78;852,65;77,88;0,76
12265;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;34,17;179,94;859,87;180,04;832,64;851,57;77,88;0,76
12270;0,00;0,00;0,00;0,00;49,00;0,00;70,97;80,02;34,16;179,94;861,77;180,02;832,88;852,04;77,88;0,76
12275;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;34,19;179,94;863,56;179,97;833,71;854,52;77,88;0,76
12280;0,00;0,00;0,00;0,00;49,01;0,00;71,02;79,98;34,17;179,93;866,69;179,95;834,01;855,83;77,88;0,76
12285;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,16;179,93;867,40;179,90;834,22;857,50;77,88;0,76
12290;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,18;179,92;866,87;179,88;834,18;857,55;77,88;0,76
12295;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;34,18;179,92;865,85;179,86;833,87;856,31;77,88;0,76
12300;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;34,17;179,93;862,90;179,86;833,53;855,15;77,88;0,76
12305;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,18;179,94;861,38;179,87;832,80;852,64;77,88;0,76
12310;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;34,17;179,94;859,91;179,92;832,61;851,82;77,88;0,76
12315;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;34,17;179,94;860,37;179,95;832,89;852,04;77,88;0,76
12320;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;34,18;179,95;863,55;180,00;833,29;853,11;77,88;0,76
12325;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;34,18;179,95;865,34;180,03;834,03;855,86;77,88;0,76
12330;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;34,16;179,95;867,44;180,07;834,18;856,93;77,88;0,76
12335;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;34,16;179,94;867,45;180,08;834,20;857,56;77,88;0,76
12340;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;34,16;179,92;865,88;180,09;834,08;857,12;77,88;0,76
12345;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,17;179,92;864,40;180,09;833,54;855,10;77,88;0,76
12350;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;34,17;179,93;861,32;180,07;833,14;853,79;77,88;0,76
12355;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;34,14;179,94;860,24;180,05;832,63;851,80;77,88;0,76
12360;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,17;179,95;860,60;180,01;832,70;851,61;77,88;0,76
12365;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;34,17;179,95;862,01;179,99;833,37;853,30;77,88;0,76
12370;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;34,16;179,94;865,54;179,95;833,78;854,70;77,88;0,76
12375;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,00;34,17;179,93;866,81;179,92;834,20;857,01;77,88;0,76
12380;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;34,16;179,91;867,40;179,90;834,25;857,53;77,88;0,76
12385;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;34,17;179,92;866,78;179,90;834,08;857,04;77,88;0,76
12390;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;34,16;179,94;864,31;179,91;833,52;856,15;77,88;0,76
12395;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,02;34,17;179,95;862,71;179,92;833,10;853,64;77,88;0,76
12400;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;34,17;179,96;860,11;179,96;832,62;852,46;77,88;0,76
