Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
12225;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,49;180,00;867,64;180,10;787,53;857,56;77,87;0,34
12230;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,46;180,01;866,61;180,14;787,45;857,39;77,87;0,34
12235;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;33,48;180,00;865,40;180,16;787,03;855,71;77,87;0,34
12240;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,48;179,98;862,13;180,14;786,69;854,43;77,87;0,34
12245;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,49;179,98;860,77;180,12;786,14;852,05;77,87;0,34
12250;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,97;33,44;179,99;860,09;180,08;786,15;851,51;77,87;0,34
12255;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;33,46;180,00;861,15;180,05;786,70;852,47;77,87;0,34
12260;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,00;33,46;180,03;864,67;180,00;787,09;853,82;77,87;0,34
12265;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;33,45;180,04;866,24;179,97;787,51;856,44;77,87;0,34
12270;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;33,45;180,03;867,58;179,93;787,49;857,23;77,87;0,34
12275;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;33,45;180,00;867,23;179,93;787,38;857,26;77,87;0,34
12280;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,47;179,96;865,10;179,92;786,94;856,55;77,87;0,34
12285;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;33,46;179,95;863,54;179,92;786,59;854,16;77,87;0,34
12290;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,44;179,96;860,55;179,96;786,09;852,88;77,87;0,34
12295;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,03;33,47;179,99;859,94;179,98;786,14;851,47;77,87;0,34
12300;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,47;180,03;861,39;180,04;786,74;851,75;77,87;0,34
12305;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,00;33,47;180,04;863,13;180,06;787,15;854,04;77,87;0,34
12310;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,02;33,46;180,04;866,47;180,11;787,52;855,45;77,87;0,34
12315;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,45;180,02;867,37;180,12;787,54;857,33;77,87;0,34
12320;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,47;179,98;867,15;180,13;787,39;857,53;77,87;0,34
12325;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,44;179,99;866,22;180,12;787,21;856,42;77,87;0,34
12330;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;33,47;179,99;863,19;180,11;786,56;853,95;77,87;0,34
12335;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,46;179,99;861,58;180,08;786,24;852,71;77,87;0,34
12340;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;33,46;180,00;859,86;180,03;786,18;851,41;77,87;0,34
12345;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,47;180,02;860,22;180,01;786,44;851,74;77,87;0,34
12350;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;33,46;180,02;863,21;179,96;787,21;854,14;77,87;0,34
12355;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,45;180,04;865,21;179,94;787,46;855,58;77,87;0,34
12360;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,46;180,04;867,53;179,91;787,57;857,47;77,87;0,34
12365;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,45;180,00;867,70;179,91;787,53;857,62;77,87;0,34
12370;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,44;179,99;866,23;179,92;787,25;856,50;77,87;0,34
12375;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,42;179,96;863,28;179,93;786,97;855,36;77,87;0,34
12380;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;33,44;179,96;861,66;179,98;786,27;852,69;77,87;0,34
12385;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,44;179,99;860,33;180,01;786,12;851,75;77,87;0,34
12390;0,00;0,00;0,00;0,00;49,01;0,00;71,01;79,98;33,42;180,01;860,21;180,06;786,44;851,73;77,87;0,34
12395;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;33,43;180,03;863,21;180,09;786,84;852,74;77,87;0,34
12400;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,44;180,04;865,12;180,14;787,49;855,58;77,87;0,34
12405;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,44;180,01;867,57;180,16;787,59;856,75;77,87;0,34
12410;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;33,44;180,00;867,74;180,16;787,58;857,66;77,87;0,34
12415;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,44;179,99;866,25;180,16;787,46;857,31;77,87;0,34
12420;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,44;179,99;864,90;180,13;786,99;855,37;77,87;0,34
12425;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;33,44;180,01;861,68;180,10;786,62;854,02;77,87;0,34
12430;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,02;33,45;180,02;860,43;180,04;786,16;851,79;77,87;0,34
12435;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,44;180,03;860,23;180,01;786,22;851,41;77,87;0,34
12440;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,44;180,02;861,47;179,96;786,84;852,76;77,87;0,34
12445;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,45;180,01;865,13;179,94;787,24;854,17;77,87;0,34
12450;0,00;0,00;0,00;0,00;48,98;0,00;71,00;80,02;33,46;180,00;866,73;179,93;787,59;856,77;77,87;0,34
12455;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,46;179,98;867,73;179,94;787,61;857,48;77,87;0,34
12460;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,00;33,45;179,98;867,26;179,97;787,44;857,29;77,87;0,34
12465;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,03;33,47;180,00;864,86;180,01;787,24;856,50;77,87;0,34
12470;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;33,46;180,01;863,26;180,03;786,59;853,97;77,87;0,34
12475;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,45;180,03;860,36;180,08;786,28;852,71;77,87;0,34
12480;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;33,44;180,04;859,91;180,10;786,22;851,46;77,87;0,34
12486;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,00;33,45;180,01;861,58;180,14;786,48;851,84;77,87;0,34
12490;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;33,45;179,99;863,79;180,15;787,31;854,54;77,87;0,34
12495;0,00;0,00;0,00;0,00;49,00;0,00;70,97;80,02;33,47;179,97;866,90;180,15;787,52;855,89;77,87;0,34
12500;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;33,48;179,98;867,57;180,14;787,58;857,51;77,87;0,34
12505;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,46;179,99;866,92;180,12;787,52;857,52;77,87;0,34
12510;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,47;179,99;865,84;180,08;787,17;856,13;77,87;0,34
12515;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,46;180,00;862,79;180,05;786,85;854,95;77,87;0,34
12520;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;33,48;180,00;861,27;179,99;786,23;852,41;77,87;0,34
12525;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,45;179,98;859,93;179,96;786,14;851,63;77,87;0,34
12530;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;33,47;179,98;860,58;179,92;786,57;852,04;77,87;0,34
12535;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;33,47;179,97;863,85;179,91;786,96;853,19;77,87;0,34
12540;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;33,46;179,98;865,63;179,91;787,53;855,97;77,87;0,34
12545;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,46;179,99;867,62;179,94;787,59;856,99;77,87;0,34
12550;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,45;180,00;867,57;179,95;787,52;857,54;77,87;0,34
12555;0,00;0,00;0,00;0,00;49,00;0,00;71,03;79,95;33,46;180,01;865,86;180,00;787,39;857,05;77,87;0,34
12560;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;33,46;180,00;864,44;180,02;786,85;854,92;77,87;0,34
12565;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;33,45;179,98;861,14;180,07;786,48;853,56;77,87;0,34
12570;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,46;179,97;860,11;180,08;786,12;851,57;77,87;0,34
12575;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,45;179,98;860,49;180,10;786,25;851,42;77,87;0,34
12580;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,47;179,97;861,91;180,10;786,95;853,16;77,87;0,34
12585;0,00;0,00;0,00;0,00;49,00;0,00;71,03;79,98;33,47;179,99;865,73;180,08;787,55;854,63;77,87;0,34
12590;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;33,48;179,99;867,03;180,08;787,61;857,02;77,87;0,34
12595;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,49;179,98;867,67;180,04;787,56;857,59;77,87;0,34
12600;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,48;179,98;867,07;180,02;787,43;857,13;77,87;0,34
12605;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,48;180,00;864,47;179,99;786,91;856,24;77,87;0,34
12610;0,00;0,00;0,00;0,00;49,01;0,00;70,98;80,00;33,50;180,00;862,82;179,98;786,54;853,65;77,87;0,34
12615;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,50;180,01;860,18;179,97;786,16;852,42;77,87;0,34
12620;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;33,50;180,00;859,85;179,97;786,28;851,42;77,87;0,34
12625;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,51;179,97;861,89;179,99;786,96;853,09;77,87;0,34
12630;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,49;179,96;863,77;180,00;787,34;854,54;77,87;0,34
12635;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,51;179,97;866,90;180,02;787,60;856,94;77,87;0,34
12640;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,52;179,98;867,59;180,04;787,59;857,50;77,87;0,34
12645;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,52;179,98;866,96;180,06;787,40;857,06;77,87;0,34
12650;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,51;179,99;865,88;180,07;787,19;856,16;77,87;0,34
12655;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;33,53;180,00;862,83;180,07;786,52;853,61;77,87;0,34
12660;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,51;180,01;861,31;180,06;786,25;852,41;77,87;0,34
12665;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;33,54;180,02;859,96;180,05;786,29;851,50;77,87;0,34
12670;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;33,51;180,02;862,04;180,04;786,59;852,05;77,87;0,34
12675;0,00;0,00;0,00;0,00;49,01;0,00;71,02;79,98;33,53;180,00;863,88;180,03;787,36;854,64;77,87;0,34
12680;0,00;0,00;0,00;0,00;49,01;0,00;70,99;80,02;33,52;179,96;866,96;180,02;787,54;855,96;77,87;0,34
12685;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;33,52;179,96;867,52;180,02;787,57;857,44;77,87;0,34
12690;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;33,54;179,98;866,78;180,01;787,50;857,41;77,87;0,34
12695;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,02;33,52;179,99;865,67;180,02;787,13;855,94;77,87;0,34
12700;0,00;0,00;0,00;0,00;49,01;0,00;70,99;80,00;33,52;180,01;862,49;180,01;786,80;854,71;77,87;0,34
12705;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,52;180,01;861,05;180,02;786,20;852,24;77,87;0,34
12710;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,00;33,53;180,00;859,98;180,02;786,16;851,54;77,87;0,34
12715;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,02;33,54;179,99;860,77;180,03;786,65;852,19;77,87;0,34
12720;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,54;179,97;864,18;180,04;787,04;853,43;77,87;0,34
12725;0,00;0,00;0,00;0,00;49,02;0,00;70,99;80,00;33,53;179,98;865,98;180,05;787,55;856,15;77,87;0,34
12730;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,53;179,96;867,62;180,06;787,60;857,09;77,87;0,34
12735;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,05;33,52;179,97;867,46;180,07;787,51;857,44;77,87;0,34
12740;0,00;0,00;0,00;0,00;49,01;0,00;70,99;79,98;33,54;179,98;865,59;180,08;787,36;856,86;77,87;0,34
12745;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;33,53;179,99;863,98;180,09;786,77;854,58;77,87;0,34
12750;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,52;179,97;860,89;180,08;786,42;853,24;77,87;0,34
12755;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;33,54;179,97;859,94;180,07;786,15;851,45;77,87;0,34
12760;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;33,52;179,98;860,76;180,04;786,31;851,46;77,87;0,34
12765;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,53;179,99;862,34;180,02;787,06;853,48;77,87;0,34
12770;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;33,53;180,00;865,99;180,00;787,40;854,95;77,87;0,34
12775;0,00;0,00;0,00;0,00;49,01;0,00;70,98;80,00;33,53;180,00;867,27;179,99;787,61;857,21;77,87;0,34
12780;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;33,54;179,98;867,59;179,98;787,61;857,65;77,87;0,34
12785;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,54;179,96;866,87;179,97;787,41;856,99;77,87;0,34
12790;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;33,52;179,95;864,09;179,99;787,17;855,98;77,87;0,34
12795;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;33,53;179,95;862,44;179,99;786,47;853,35;77,87;0,34
12800;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;33,53;179,97;860,02;180,01;786,18;852,18;77,87;0,34
12805;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,52;179,99;859,89;180,01;786,33;851,45;77,87;0,34
12810;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,52;180,00;862,29;180,04;787,06;852,13;77,87;0,34
12815;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,53;179,99;864,19;180,04;787,41;854,84;77,87;0,34
12820;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,54;179,99;867,13;180,06;787,63;856,15;77,87;0,34
12825;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;33,52;180,00;867,69;180,06;787,61;857,59;77,87;0,34
12830;0,00;0,00;0,00;0,00;48,99;0,00;71,03;79,98;33,55;179,99;866,81;180,06;787,39;857,50;77,87;0,34
12835;0,00;0,00;0,00;0,00;48,99;0,00;71,01;79,98;33,53;179,98;865,65;180,05;787,16;855,98;77,87;0,34
12840;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,03;33,52;179,96;862,41;180,02;786,46;854,68;77,87;0,34
12845;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;33,54;179,95;860,95;180,01;786,22;852,18;77,87;0,34
12850;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,54;179,96;859,92;179,99;786,36;851,50;77,87;0,34
12855;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;33,54;179,99;860,80;180,00;786,67;852,20;77,87;0,34
12860;0,00;0,00;0,00;0,00;49,00;0,00;70,97;80,00;33,53;180,01;864,25;180,00;787,43;854,91;77,87;0,34
12865;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,53;180,01;865,95;180,01;787,58;856,23;77,87;0,34
12870;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,52;180,00;867,63;180,03;787,61;857,54;77,87;0,34
12875;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,52;179,97;867,43;180,04;787,52;857,40;77,87;0,34
12880;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;33,54;179,97;865,50;180,07;787,14;855,82;77,87;0,34
12885;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,53;179,97;864,01;180,08;786,81;854,54;77,87;0,34
12890;0,00;0,00;0,00;0,00;49,02;0,00;71,00;80,02;33,54;179,97;860,84;180,10;786,24;852,12;77,87;0,34
12895;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,51;179,99;860,01;180,11;786,22;851,50;77,87;0,34
12900;0,00;0,00;0,00;0,00;49,01;0,00;71,01;79,98;33,53;179,99;860,85;180,12;786,73;852,29;77,87;0,34
12905;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,53;179,99;862,43;180,11;787,15;853,57;77,87;0,34
12910;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;33,52;179,98;866,11;180,10;787,62;856,27;77,87;0,34
12915;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;33,53;179,96;867,61;180,08;787,65;857,15;77,87;0,34
12920;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;33,52;179,97;867,37;180,06;787,53;857,36;77,87;0,34
12925;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;33,52;179,98;865,29;180,03;787,37;856,72;77,87;0,34
12930;0,00;0,00;0,00;0,00;49,02;0,00;71,00;79,97;33,53;179,99;863,79;179,99;786,77;854,42;77,87;0,34
12935;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,53;180,00;860,78;179,98;786,44;853,10;77,87;0,34
12940;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,52;180,00;859,99;179,96;786,23;851,48;77,87;0,34
12945;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,51;179,99;861,05;179,95;786,43;851,59;77,87;0,34
12950;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,97;33,53;179,96;862,70;179,96;787,19;853,69;77,87;0,34
12955;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,53;179,95;866,19;179,97;787,49;855,13;77,87;0,34
12960;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;33,52;179,95;867,25;180,00;787,65;857,22;77,87;0,34
12965;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,53;179,98;867,33;180,02;787,61;857,55;77,87;0,34
12970;0,00;0,00;0,00;0,00;49,01;0,00;71,03;80,03;33,51;180,00;866,50;180,05;787,36;856,69;77,87;0,34
12975;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;33,52;180,01;863,73;180,09;787,10;855,64;77,87;0,34
12980;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;33,52;180,03;862,09;180,09;786,41;853,02;77,87;0,34
12985;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,00;33,53;180,01;859,94;180,10;786,22;851,98;77,87;0,34
12990;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,54;180,00;860,10;180,11;786,46;851,64;77,87;0,34
12995;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,54;179,98;862,80;180,10;786,82;852,49;77,87;0,34
13000;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,52;179,98;864,80;180,09;787,51;855,24;77,87;0,34
13005;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;33,53;179,96;867,29;180,06;787,61;856,43;77,87;0,34
13010;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;33,52;179,97;867,57;180,05;787,58;857,49;77,87;0,34
13015;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,53;180,02;866,26;180,02;787,30;857,22;77,87;0,34
13020;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;33,54;180,05;864,97;180,01;787,02;855,39;77,87;0,34
13025;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,00;33,53;180,05;861,83;180,00;786,37;854,09;77,87;0,34
13030;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,53;180,03;860,55;179,99;786,19;851,85;77,87;0,34
13035;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;33,54;179,97;860,21;180,00;786,46;851,44;77,87;0,34
13040;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,56;179,96;861,36;180,00;786,84;852,68;77,87;0,34
13045;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,56;179,97;864,97;180,01;787,53;854,03;77,87;0,34
13050;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,54;179,99;866,50;180,02;787,63;856,64;77,87;0,34
13055;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,55;180,02;867,67;180,05;787,60;857,59;77,87;0,34
13060;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,56;180,03;867,26;180,07;787,51;857,28;77,87;0,34
13065;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,57;180,03;865,02;180,09;787,05;855,41;77,87;0,34
13070;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;33,54;179,99;863,47;180,09;786,69;854,08;77,87;0,34
13075;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,00;33,53;179,97;860,42;180,09;786,19;851,81;77,87;0,34
13080;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,57;179,95;859,83;180,09;786,23;851,36;77,87;0,34
13085;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,03;33,57;179,97;861,24;180,07;786,83;852,57;77,87;0,34
13090;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;33,53;179,98;863,00;180,06;787,24;853,95;77,87;0,34
13095;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;33,55;180,01;866,45;180,05;787,63;856,59;77,87;0,34
13100;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;33,56;180,04;867,69;180,03;787,64;857,35;77,87;0,34
13105;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,57;180,04;867,30;180,01;787,51;857,33;77,87;0,34
13110;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,57;180,02;865,10;180,00;787,33;856,60;77,87;0,34
13115;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;33,56;180,00;863,53;179,98;786,69;854,15;77,87;0,34
13120;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;33,57;179,97;860,53;179,98;786,37;852,84;77,87;0,34
13125;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,57;179,97;859,93;179,98;786,26;851,45;77,87;0,34
13130;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;33,57;180,01;861,30;179,99;786,49;851,73;77,87;0,34
13135;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,00;33,57;180,02;863,18;180,01;787,24;854,03;77,87;0,34
13140;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;33,56;180,05;866,51;180,02;787,52;855,44;77,87;0,34
13145;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;33,56;180,04;867,40;180,06;787,63;857,33;77,87;0,34
13150;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,00;33,58;180,02;867,20;180,07;787,58;857,53;77,87;0,34
13155;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,58;180,01;866,19;180,09;787,29;856,45;77,87;0,34
13160;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,57;180,00;863,29;180,10;787,00;855,28;77,87;0,34
13165;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;33,58;179,99;861,58;180,10;786,34;852,69;77,87;0,34
13170;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;33,57;180,01;859,90;180,09;786,19;851,77;77,87;0,34
13175;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,57;180,01;860,30;180,08;786,53;851,81;77,87;0,34
13180;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,57;180,02;863,43;180,06;786,91;852,83;77,87;0,34
13185;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,58;180,03;865,28;180,04;787,56;855,66;77,87;0,34
13190;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,58;180,02;867,52;180,03;787,64;856,78;77,87;0,34
13195;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,57;180,02;867,62;180,02;787,60;857,57;77,87;0,34
13200;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,03;33,57;180,00;866,11;180,00;787,50;857,18;77,87;0,34
13205;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,59;180,00;864,74;180,00;787,00;855,20;77,87;0,34
13210;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;33,57;180,01;861,43;180,01;786,64;853,85;77,87;0,34
13215;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,56;180,02;860,28;180,01;786,21;851,69;77,87;0,34
13220;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;33,57;180,05;860,36;180,02;786,31;851,43;77,87;0,34
13225;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;33,58;180,04;861,65;180,02;786,97;852,96;77,87;0,34
13230;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;33,59;180,02;865,44;180,04;787,58;854,38;77,87;0,34
13235;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;33,57;180,01;866,82;180,05;787,66;856,86;77,87;0,34
13240;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;33,56;180,00;867,65;180,06;787,61;857,49;77,87;0,34
13245;0,00;0,00;0,00;0,00;49,01;0,00;71,01;79,98;33,57;179,99;867,13;180,07;787,49;857,16;77,87;0,34
13250;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;33,58;179,99;864,63;180,09;786,99;856,31;77,87;0,34
